epoch,step,train/base_loss_epoch,train/base_loss_step,train/component_loss_epoch,train/component_loss_step,train/cosmology_loss_epoch,train/cosmology_loss_step,train/cosmology_specific_loss_epoch,train/cosmology_specific_loss_step,train/hard_negative_cosmology_epoch,train/hard_negative_cosmology_step,train/lr,train/matter_loss_epoch,train/matter_loss_step,train/pretrained_alignment_epoch,train/pretrained_alignment_step,train/pretrained_guidance_epoch,train/pretrained_guidance_step,train/total_loss_epoch,train/total_loss_step,train/weight_component_epoch,train/weight_component_step,train/weight_cosmology_epoch,train/weight_cosmology_step,train/weight_matter_epoch,train/weight_matter_step,val/base_loss,val/component_loss,val/cosmology_loss,val/cosmology_silhouette,val/cosmology_specific_loss,val/hard_negative_cosmology,val/matter_loss,val/pretrained_guidance,val/total_loss
0,54,,79.4320068359375,,25.432231903076172,,24.71811866760254,,3.22601056098938,,9.8828125,0.00019999999494757503,,29.263343811035156,,0.4375,,0.2618446350097656,,81.04501342773438,,0.30000001192092896,,0.75,,1.0,,,,,,,,,
0,59,,75.12791442871094,,21.504188537597656,,20.60049057006836,,2.7848689556121826,,10.625,0.00019999999494757503,,25.90222930908203,,0.5234375,,0.2995929419994354,,76.52034759521484,,0.30000001192092896,,0.75,,1.0,,,,,,,,,
0,64,,75.442626953125,,24.311391830444336,,22.529788970947266,,2.8463923931121826,,9.296875,0.00019999999494757503,,28.37969207763672,,0.5078125,,0.3070000410079956,,76.8658218383789,,0.30000001192092896,,0.75,,1.0,,,,,,,,,
0,69,,72.05796813964844,,19.993555068969727,,20.100994110107422,,2.9646809101104736,,9.8203125,0.00019999999494757503,,26.01413917541504,,0.46875,,0.2632583975791931,,73.5403060913086,,0.30000001192092896,,0.75,,1.0,,,,,,,,,
0,74,,70.54740142822266,,20.46762466430664,,18.58350944519043,,2.879687547683716,,9.3203125,0.00019999999494757503,,26.533498764038086,,0.484375,,0.3065546452999115,,71.98724365234375,,0.30000001192092896,,0.75,,1.0,,,,,,,,,
0,79,,67.61575317382812,,18.720359802246094,,18.595842361450195,,2.640869140625,,8.3984375,0.00019999999494757503,,26.915481567382812,,0.5703125,,0.29937249422073364,,68.93618774414062,,0.30000001192092896,,0.75,,1.0,,,,,,,,,
0,84,,74.98994445800781,,25.782249450683594,,24.46177101135254,,3.1843132972717285,,8.265625,0.00019999999494757503,,29.687108993530273,,0.484375,,0.27019742131233215,,76.58209991455078,,0.30000001192092896,,0.75,,1.0,,,,,,,,,
0,89,,76.30966186523438,,24.487194061279297,,22.629093170166016,,2.924345016479492,,9.8671875,0.00019999999494757503,,27.473718643188477,,0.46875,,0.2907441258430481,,77.77183532714844,,0.30000001192092896,,0.75,,1.0,,,,,,,,,
0,94,,71.70008850097656,,24.42259979248047,,22.02206039428711,,3.1219074726104736,,8.53125,0.00019999999494757503,,27.302404403686523,,0.4609375,,0.23306313157081604,,73.26103973388672,,0.30000001192092896,,0.75,,1.0,,,,,,,,,
0,99,,71.60356140136719,,22.83973503112793,,23.886682510375977,,2.95703125,,8.125,0.00019999999494757503,,27.855247497558594,,0.4765625,,0.2890276312828064,,73.08207702636719,,0.30000001192092896,,0.75,,1.0,,,,,,,,,
0,104,,71.1833724975586,,23.637998580932617,,23.359642028808594,,2.8729770183563232,,7.6015625,0.00019999999494757503,,29.02971839904785,,0.578125,,0.2849651575088501,,72.61985778808594,,0.30000001192092896,,0.75,,1.0,,,,,,,,,
0,109,,74.17654418945312,,24.0075626373291,,24.0075626373291,,3.095102071762085,,8.4453125,0.00019999999494757503,,28.963130950927734,,0.5078125,,0.3318042457103729,,75.7240982055664,,0.30000001192092896,,0.75,,1.0,,,,,,,,,
0,114,,78.32249450683594,,25.460142135620117,,27.485301971435547,,3.216452121734619,,8.21875,0.00019999999494757503,,31.69869613647461,,0.4765625,,0.29343023896217346,,79.93071746826172,,0.30000001192092896,,0.75,,1.0,,,,,,,,,
0,119,,66.7198715209961,,16.977188110351562,,16.18543243408203,,2.870628833770752,,8.078125,0.00019999999494757503,,28.77968406677246,,0.4921875,,0.2599725127220154,,68.15518951416016,,0.30000001192092896,,0.75,,1.0,,,,,,,,,
0,124,,65.00434112548828,,21.304832458496094,,20.006126403808594,,2.6914875507354736,,6.8828125,0.00019999999494757503,,27.329837799072266,,0.515625,,0.3118712902069092,,66.35008239746094,,0.30000001192092896,,0.75,,1.0,,,,,,,,,
0,129,,71.40948486328125,,24.78645896911621,,23.20101547241211,,3.272385835647583,,7.8359375,0.00019999999494757503,,28.2479305267334,,0.5234375,,0.3125559389591217,,73.0456771850586,,0.30000001192092896,,0.75,,1.0,,,,,,,,,
0,134,,70.11448669433594,,26.06257438659668,,22.924983978271484,,3.069091796875,,7.578125,0.00019999999494757503,,27.550567626953125,,0.5078125,,0.27413856983184814,,71.64903259277344,,0.30000001192092896,,0.75,,1.0,,,,,,,,,
0,139,,75.40274047851562,,25.355083465576172,,22.60443687438965,,3.1120991706848145,,9.8515625,0.00019999999494757503,,26.342924118041992,,0.453125,,0.2942870557308197,,76.95879364013672,,0.30000001192092896,,0.75,,1.0,,,,,,,,,
0,140,,,,,,,,,,,,,,,,,,,,,,,,,,69.96025848388672,21.18801498413086,19.968830108642578,0.0002660896279849112,2.879145860671997,8.645792007446289,27.139677047729492,0.27073222398757935,71.39981842041016
0,140,77.53272247314453,,22.04096031188965,,20.345169067382812,,2.9251484870910645,,11.207993507385254,,,26.538007736206055,,0.4993889033794403,,0.2926047444343567,,78.99532318115234,,0.2999995946884155,,0.75,,1.0,,,,,,,,,,
1,144,,65.89209747314453,,22.215871810913086,,19.619626998901367,,3.07625675201416,,7.3125,0.00019996589981019497,,26.857728958129883,,0.5859375,,0.31114786863327026,,67.43022918701172,,0.30000001192092896,,0.9524999856948853,,1.0,,,,,,,,,
1,149,,67.76575469970703,,21.288785934448242,,21.63835334777832,,3.1304874420166016,,7.71875,0.00019996589981019497,,26.80388641357422,,0.515625,,0.29990366101264954,,69.33100128173828,,0.30000001192092896,,0.9524999856948853,,1.0,,,,,,,,,
1,154,,76.11933898925781,,25.59337615966797,,25.158031463623047,,2.915283203125,,8.9453125,0.00019996589981019497,,28.500268936157227,,0.5,,0.2591463625431061,,77.57698059082031,,0.30000001192092896,,0.9524999856948853,,1.0,,,,,,,,,
1,159,,69.06268310546875,,26.72539520263672,,26.72539520263672,,2.9130859375,,7.0234375,0.00019996589981019497,,26.00086212158203,,0.453125,,0.30950021743774414,,70.51922607421875,,0.30000001192092896,,0.9524999856948853,,1.0,,,,,,,,,
1,164,,64.10795593261719,,21.084909439086914,,21.084909439086914,,2.493614673614502,,6.296875,0.00019996589981019497,,27.68083381652832,,0.4765625,,0.334284245967865,,65.35476684570312,,0.30000001192092896,,0.9524999856948853,,1.0,,,,,,,,,
1,169,,65.32227325439453,,22.759552001953125,,16.544931411743164,,2.733289957046509,,8.1328125,0.00019996589981019497,,25.199752807617188,,0.4765625,,0.3079691529273987,,66.68891906738281,,0.30000001192092896,,0.9524999856948853,,1.0,,,,,,,,,
1,174,,67.11719512939453,,23.842405319213867,,21.610488891601562,,3.055419921875,,6.32421875,0.00019996589981019497,,29.523616790771484,,0.4453125,,0.33343037962913513,,68.64490509033203,,0.30000001192092896,,0.9524999856948853,,1.0,,,,,,,,,
1,179,,61.30311965942383,,20.569677352905273,,17.964445114135742,,2.43701171875,,6.4609375,0.00019996589981019497,,26.1298885345459,,0.4296875,,0.32255423069000244,,62.52162551879883,,0.30000001192092896,,0.9524999856948853,,1.0,,,,,,,,,
1,184,,68.3759536743164,,24.426753997802734,,23.761289596557617,,2.815354585647583,,6.8515625,0.00019996589981019497,,28.00992774963379,,0.46875,,0.2974274754524231,,69.78363037109375,,0.30000001192092896,,0.9524999856948853,,1.0,,,,,,,,,
1,189,,67.8367919921875,,20.362281799316406,,23.579784393310547,,3.165127754211426,,7.59375,0.00019996589981019497,,26.58639907836914,,0.4765625,,0.2852858901023865,,69.41935729980469,,0.30000001192092896,,0.9524999856948853,,1.0,,,,,,,,,
1,194,,68.40013122558594,,24.946687698364258,,23.330636978149414,,2.8643229007720947,,7.34375,0.00019996589981019497,,26.624893188476562,,0.5390625,,0.29733437299728394,,69.83229064941406,,0.30000001192092896,,0.9524999856948853,,1.0,,,,,,,,,
1,199,,63.45619583129883,,20.64890480041504,,17.41426658630371,,2.6905839443206787,,6.84375,0.00019996589981019497,,27.431930541992188,,0.5234375,,0.2956055700778961,,64.8014907836914,,0.30000001192092896,,0.9524999856948853,,1.0,,,,,,,,,
1,204,,64.06927490234375,,21.039716720581055,,22.340917587280273,,2.6812500953674316,,6.40625,0.00019996589981019497,,26.73603057861328,,0.484375,,0.3160615563392639,,65.40989685058594,,0.30000001192092896,,0.9524999856948853,,1.0,,,,,,,,,
1,209,,60.92393112182617,,20.843135833740234,,19.54452133178711,,2.9342989921569824,,6.12109375,0.00019996589981019497,,25.932353973388672,,0.421875,,0.3035019636154175,,62.39107894897461,,0.30000001192092896,,0.9524999856948853,,1.0,,,,,,,,,
1,214,,69.08102416992188,,23.9051513671875,,23.53883934020996,,3.392299175262451,,7.9765625,0.00019996589981019497,,25.652238845825195,,0.484375,,0.27515721321105957,,70.77717590332031,,0.30000001192092896,,0.9524999856948853,,1.0,,,,,,,,,
1,219,,62.22468185424805,,20.960798263549805,,21.187498092651367,,2.961282253265381,,6.0390625,0.00019996589981019497,,26.55411148071289,,0.4375,,0.3317917585372925,,63.705322265625,,0.30000001192092896,,0.9524999856948853,,1.0,,,,,,,,,
1,224,,65.58341979980469,,24.766258239746094,,22.396774291992188,,2.751608371734619,,6.3515625,0.00019996589981019497,,27.320951461791992,,0.4921875,,0.28584909439086914,,66.95922088623047,,0.30000001192092896,,0.9524999856948853,,1.0,,,,,,,,,
1,229,,61.43021011352539,,21.526229858398438,,19.570354461669922,,2.9860618114471436,,6.234375,0.00019996589981019497,,25.903467178344727,,0.5,,0.29028457403182983,,62.923240661621094,,0.30000001192092896,,0.9524999856948853,,1.0,,,,,,,,,
1,234,,66.92306518554688,,23.99783706665039,,23.09723472595215,,3.0481085777282715,,7.171875,0.00019996589981019497,,26.039962768554688,,0.5,,0.30975431203842163,,68.4471206665039,,0.30000001192092896,,0.9524999856948853,,1.0,,,,,,,,,
1,239,,59.434539794921875,,19.284793853759766,,17.29503631591797,,2.870713949203491,,6.21875,0.00019996589981019497,,25.7098331451416,,0.53125,,0.3177483081817627,,60.869895935058594,,0.30000001192092896,,0.9524999856948853,,1.0,,,,,,,,,
1,244,,60.38249206542969,,19.789199829101562,,18.439321517944336,,2.9661922454833984,,6.7265625,0.00019996589981019497,,24.419246673583984,,0.453125,,0.3096615672111511,,61.8655891418457,,0.30000001192092896,,0.9524999856948853,,1.0,,,,,,,,,
1,249,,65.09703826904297,,26.948793411254883,,21.909940719604492,,2.731069803237915,,6.1640625,0.00019996589981019497,,26.925426483154297,,0.4921875,,0.3160024881362915,,66.46257019042969,,0.30000001192092896,,0.9524999856948853,,1.0,,,,,,,,,
1,254,,62.739990234375,,24.18878173828125,,21.9305362701416,,3.241135835647583,,5.875,0.00019996589981019497,,26.270477294921875,,0.5,,0.31130528450012207,,64.36055755615234,,0.30000001192092896,,0.9524999856948853,,1.0,,,,,,,,,
1,259,,67.33726501464844,,24.541542053222656,,21.919845581054688,,3.314887046813965,,7.0703125,0.00019996589981019497,,27.18950843811035,,0.5546875,,0.303311824798584,,68.99470520019531,,0.30000001192092896,,0.9524999856948853,,1.0,,,,,,,,,
1,264,,58.14052200317383,,19.22543716430664,,18.844078063964844,,3.1232523918151855,,5.609375,0.00019996589981019497,,25.51007843017578,,0.421875,,0.3063238263130188,,59.7021484375,,0.30000001192092896,,0.9524999856948853,,1.0,,,,,,,,,
1,269,,60.496185302734375,,23.727109909057617,,19.73564910888672,,3.0621094703674316,,6.4296875,0.00019996589981019497,,23.584871292114258,,0.484375,,0.32205262780189514,,62.02724075317383,,0.30000001192092896,,0.9524999856948853,,1.0,,,,,,,,,
1,274,,62.23678970336914,,22.57024574279785,,20.267559051513672,,3.0264699459075928,,6.8671875,0.00019996589981019497,,24.12309455871582,,0.546875,,0.3075471520423889,,63.750022888183594,,0.30000001192092896,,0.9524999856948853,,1.0,,,,,,,,,
1,279,,59.39100646972656,,23.34551239013672,,20.038450241088867,,3.211621046066284,,5.76171875,0.00019996589981019497,,24.4668025970459,,0.4765625,,0.31003743410110474,,60.99681854248047,,0.30000001192092896,,0.9524999856948853,,1.0,,,,,,,,,
1,281,,,,,,,,,,,,,,,,,,,,,,,,,,83.61457061767578,21.71158218383789,17.91472816467285,0.0004950011498294771,2.9015116691589355,15.862771034240723,19.84410858154297,0.35414326190948486,85.06531524658203
1,281,63.796077728271484,,21.776525497436523,,20.546112060546875,,2.905088424682617,,6.687985897064209,,,26.321584701538086,,0.5019444227218628,,0.3020699918270111,,65.24862670898438,,0.2999995946884155,,0.9524994492530823,,1.0,,,,,,,,,,
2,284,,59.560123443603516,,22.076637268066406,,21.555932998657227,,2.4935190677642822,,5.203125,0.00019986364350188524,,25.984027862548828,,0.5390625,,0.2828803062438965,,60.806884765625,,0.30000001192092896,,1.1549999713897705,,1.0,,,,,,,,,
2,289,,63.084774017333984,,26.26506233215332,,24.979949951171875,,3.188232421875,,5.30078125,0.00019986364350188524,,26.22972869873047,,0.46875,,0.2896493673324585,,64.67889404296875,,0.30000001192092896,,1.1549999713897705,,1.0,,,,,,,,,
2,294,,59.67311477661133,,20.704723358154297,,19.249248504638672,,2.8809814453125,,6.3125,0.00019986364350188524,,24.256559371948242,,0.4609375,,0.32150566577911377,,61.11360549926758,,0.30000001192092896,,1.1549999713897705,,1.0,,,,,,,,,
2,299,,59.236328125,,21.89928436279297,,19.464696884155273,,2.5594401359558105,,5.796875,0.00019986364350188524,,24.96879005432129,,0.46875,,0.2873888313770294,,60.516048431396484,,0.30000001192092896,,1.1549999713897705,,1.0,,,,,,,,,
2,304,,59.51853942871094,,19.630178451538086,,19.630178451538086,,2.67822265625,,5.74609375,0.00019986364350188524,,26.027755737304688,,0.5546875,,0.2761320471763611,,60.85765075683594,,0.30000001192092896,,1.1549999713897705,,1.0,,,,,,,,,
2,309,,61.161869049072266,,27.33391761779785,,21.424415588378906,,2.660231351852417,,4.98046875,0.00019986364350188524,,26.6928653717041,,0.53125,,0.3095587193965912,,62.49198532104492,,0.30000001192092896,,1.1549999713897705,,1.0,,,,,,,,,
2,314,,58.07791519165039,,22.151723861694336,,21.682289123535156,,2.75,,5.1484375,0.00019986364350188524,,24.555288314819336,,0.5546875,,0.29532814025878906,,59.45291519165039,,0.30000001192092896,,1.1549999713897705,,1.0,,,,,,,,,
2,319,,53.00904083251953,,14.340489387512207,,15.708670616149902,,2.6962890625,,5.46484375,0.00019986364350188524,,23.884225845336914,,0.5234375,,0.28885331749916077,,54.35718536376953,,0.30000001192092896,,1.1549999713897705,,1.0,,,,,,,,,
2,324,,55.90203857421875,,18.75827980041504,,17.153026580810547,,2.5943777561187744,,5.2578125,0.00019986364350188524,,25.265769958496094,,0.4375,,0.3294164836406708,,57.19922637939453,,0.30000001192092896,,1.1549999713897705,,1.0,,,,,,,,,
2,329,,55.573726654052734,,16.644691467285156,,20.575000762939453,,2.970703125,,4.87890625,0.00019986364350188524,,25.006898880004883,,0.5,,0.3226475417613983,,57.059078216552734,,0.30000001192092896,,1.1549999713897705,,1.0,,,,,,,,,
2,334,,57.89348220825195,,22.673173904418945,,21.14389991760254,,3.12158203125,,5.60546875,0.00019986364350188524,,23.096616744995117,,0.4453125,,0.3052317202091217,,59.45427322387695,,0.30000001192092896,,1.1549999713897705,,1.0,,,,,,,,,
2,339,,60.3726692199707,,21.50790786743164,,20.683937072753906,,3.344296932220459,,6.3125,0.00019986364350188524,,24.146224975585938,,0.5,,0.24730117619037628,,62.04481887817383,,0.30000001192092896,,1.1549999713897705,,1.0,,,,,,,,,
2,344,,58.80300521850586,,22.185331344604492,,23.128875732421875,,3.0970458984375,,4.765625,0.00019986364350188524,,25.604137420654297,,0.4296875,,0.34097832441329956,,60.35152816772461,,0.30000001192092896,,1.1549999713897705,,1.0,,,,,,,,,
2,349,,58.01285934448242,,19.374845504760742,,18.71030044555664,,2.7638113498687744,,5.51953125,0.00019986364350188524,,25.71320343017578,,0.5234375,,0.28477704524993896,,59.3947639465332,,0.30000001192092896,,1.1549999713897705,,1.0,,,,,,,,,
2,354,,62.2972526550293,,23.37676239013672,,23.65776252746582,,3.316494941711426,,5.71875,0.00019986364350188524,,25.658592224121094,,0.5,,0.32024961709976196,,63.955501556396484,,0.30000001192092896,,1.1549999713897705,,1.0,,,,,,,,,
2,359,,56.774147033691406,,20.024808883666992,,21.324039459228516,,2.7559988498687744,,4.28125,0.00019986364350188524,,26.561100006103516,,0.4921875,,0.34991684556007385,,58.15214538574219,,0.30000001192092896,,1.1549999713897705,,1.0,,,,,,,,,
2,364,,56.47563171386719,,21.203903198242188,,19.97564125061035,,3.042436122894287,,5.578125,0.00019986364350188524,,22.760684967041016,,0.4609375,,0.31578922271728516,,57.996849060058594,,0.30000001192092896,,1.1549999713897705,,1.0,,,,,,,,,
2,369,,64.4404296875,,25.677370071411133,,22.486034393310547,,3.2510793209075928,,6.578125,0.00019986364350188524,,25.247337341308594,,0.4921875,,0.25624197721481323,,66.06597137451172,,0.30000001192092896,,1.1549999713897705,,1.0,,,,,,,,,
2,374,,62.09416580200195,,23.138381958007812,,22.270248413085938,,2.8580079078674316,,5.84375,0.00019986364350188524,,25.885034561157227,,0.46875,,0.30062323808670044,,63.523170471191406,,0.30000001192092896,,1.1549999713897705,,1.0,,,,,,,,,
2,379,,57.76691818237305,,20.56692886352539,,21.193857192993164,,2.9475910663604736,,5.58984375,0.00019986364350188524,,23.612525939941406,,0.5234375,,0.3108810782432556,,59.24071502685547,,0.30000001192092896,,1.1549999713897705,,1.0,,,,,,,,,
2,384,,63.41571044921875,,21.9709529876709,,22.93475341796875,,3.0329861640930176,,6.06640625,0.00019986364350188524,,26.512451171875,,0.4921875,,0.32073667645454407,,64.93220520019531,,0.30000001192092896,,1.1549999713897705,,1.0,,,,,,,,,
2,389,,54.8220329284668,,16.82415008544922,,20.36515235900879,,2.832663059234619,,4.39453125,0.00019986364350188524,,25.787921905517578,,0.515625,,0.3083946108818054,,56.238365173339844,,0.30000001192092896,,1.1549999713897705,,1.0,,,,,,,,,
2,394,,59.79094314575195,,24.83766746520996,,24.496477127075195,,2.891371726989746,,4.44921875,0.00019986364350188524,,26.204761505126953,,0.5,,0.2714454233646393,,61.236629486083984,,0.30000001192092896,,1.1549999713897705,,1.0,,,,,,,,,
2,399,,60.16987609863281,,23.693269729614258,,22.34964942932129,,2.974804639816284,,5.8515625,0.00019986364350188524,,23.71389389038086,,0.5078125,,0.3053375780582428,,61.65727996826172,,0.30000001192092896,,1.1549999713897705,,1.0,,,,,,,,,
2,404,,54.32770538330078,,16.415037155151367,,15.126813888549805,,2.759615421295166,,5.5234375,0.00019986364350188524,,24.640241622924805,,0.515625,,0.3185233473777771,,55.70751190185547,,0.30000001192092896,,1.1549999713897705,,1.0,,,,,,,,,
2,409,,61.840518951416016,,24.593875885009766,,23.671815872192383,,3.5326449871063232,,5.28125,0.00019986364350188524,,26.147382736206055,,0.4921875,,0.31765690445899963,,63.606842041015625,,0.30000001192092896,,1.1549999713897705,,1.0,,,,,,,,,
2,414,,55.33575439453125,,20.358591079711914,,18.968862533569336,,2.87310791015625,,4.875,0.00019986364350188524,,24.457534790039062,,0.4296875,,0.33060362935066223,,56.772308349609375,,0.30000001192092896,,1.1549999713897705,,1.0,,,,,,,,,
2,419,,56.614097595214844,,20.035770416259766,,20.33038330078125,,2.97802734375,,5.37109375,0.00019986364350188524,,23.689611434936523,,0.4375,,0.3195927143096924,,58.103111267089844,,0.30000001192092896,,1.1549999713897705,,1.0,,,,,,,,,
2,422,,,,,,,,,,,,,,,,,,,,,,,,,,60.46715545654297,22.394956588745117,20.4732723236084,0.0005619592848233879,2.910429000854492,6.140458106994629,24.443544387817383,0.3228900134563446,61.92236328125
2,422,58.623291015625,,21.110042572021484,,20.209983825683594,,2.9154748916625977,,5.5488505363464355,,,24.92814826965332,,0.500166654586792,,0.3050552010536194,,60.08102798461914,,0.2999995946884155,,1.1549991369247437,,1.0,,,,,,,,,,
3,424,,56.356483459472656,,20.103717803955078,,19.80547332763672,,3.3706250190734863,,5.703125,0.00019969326967839152,,22.63780975341797,,0.53125,,0.3377225697040558,,58.04179763793945,,0.30000001192092896,,1.3574999570846558,,1.0,,,,,,,,,
3,429,,52.167449951171875,,14.150988578796387,,14.103010177612305,,2.763392925262451,,5.43359375,0.00019969326967839152,,23.906124114990234,,0.5234375,,0.3338233232498169,,53.54914474487305,,0.30000001192092896,,1.3574999570846558,,1.0,,,,,,,,,
3,434,,56.260162353515625,,21.223831176757812,,18.820880889892578,,3.0326952934265137,,5.6015625,0.00019969326967839152,,23.03937339782715,,0.578125,,0.31534963846206665,,57.77650833129883,,0.30000001192092896,,1.3574999570846558,,1.0,,,,,,,,,
3,439,,53.999332427978516,,19.588191986083984,,18.666030883789062,,2.9778645038604736,,5.0703125,0.00019969326967839152,,22.9462890625,,0.4296875,,0.3163166642189026,,55.48826599121094,,0.30000001192092896,,1.3574999570846558,,1.0,,,,,,,,,
3,444,,52.496768951416016,,14.501441955566406,,17.901567459106445,,2.9256269931793213,,4.98046875,0.00019969326967839152,,23.610321044921875,,0.515625,,0.32386499643325806,,53.9595832824707,,0.30000001192092896,,1.3574999570846558,,1.0,,,,,,,,,
3,449,,53.45848083496094,,18.583816528320312,,16.65082359313965,,2.461146831512451,,4.6171875,0.00019969326967839152,,25.075271606445312,,0.578125,,0.31554436683654785,,54.68905258178711,,0.30000001192092896,,1.3574999570846558,,1.0,,,,,,,,,
3,454,,51.64385223388672,,15.299468994140625,,14.954655647277832,,2.846630811691284,,5.109375,0.00019969326967839152,,23.606313705444336,,0.4609375,,0.3211227059364319,,53.067169189453125,,0.30000001192092896,,1.3574999570846558,,1.0,,,,,,,,,
3,459,,55.29368209838867,,19.435211181640625,,18.729238510131836,,2.997121810913086,,5.23828125,0.00019969326967839152,,23.76780891418457,,0.484375,,0.30597028136253357,,56.79224395751953,,0.30000001192092896,,1.3574999570846558,,1.0,,,,,,,,,
3,464,,56.286766052246094,,21.410490036010742,,19.71518898010254,,3.072782516479492,,5.1484375,0.00019969326967839152,,23.98406982421875,,0.484375,,0.28832340240478516,,57.823158264160156,,0.30000001192092896,,1.3574999570846558,,1.0,,,,,,,,,
3,469,,67.89454650878906,,25.935579299926758,,24.60857582092285,,3.368252754211426,,7.03125,0.00019969326967839152,,26.101991653442383,,0.4375,,0.30692052841186523,,69.57867431640625,,0.30000001192092896,,1.3574999570846558,,1.0,,,,,,,,,
3,474,,59.688148498535156,,19.470178604125977,,19.758899688720703,,3.069444417953491,,6.171875,0.00019969326967839152,,24.888120651245117,,0.5546875,,0.28195035457611084,,61.222869873046875,,0.30000001192092896,,1.3574999570846558,,1.0,,,,,,,,,
3,479,,50.21350860595703,,15.115350723266602,,15.69644546508789,,2.7902114391326904,,4.68359375,0.00019969326967839152,,23.185749053955078,,0.5703125,,0.2990286946296692,,51.60861587524414,,0.30000001192092896,,1.3574999570846558,,1.0,,,,,,,,,
3,484,,54.44648361206055,,20.461240768432617,,18.02393341064453,,2.7748162746429443,,4.43359375,0.00019969326967839152,,25.329078674316406,,0.4765625,,0.33509570360183716,,55.833892822265625,,0.30000001192092896,,1.3574999570846558,,1.0,,,,,,,,,
3,489,,55.04723358154297,,21.52392578125,,19.05954360961914,,3.0004184246063232,,4.2265625,0.00019969326967839152,,25.787965774536133,,0.5390625,,0.2963135838508606,,56.54744338989258,,0.30000001192092896,,1.3574999570846558,,1.0,,,,,,,,,
3,494,,54.456974029541016,,19.848125457763672,,19.220884323120117,,2.8103299140930176,,4.64453125,0.00019969326967839152,,24.334917068481445,,0.515625,,0.3098400831222534,,55.86214065551758,,0.30000001192092896,,1.3574999570846558,,1.0,,,,,,,,,
3,499,,53.19449234008789,,17.064176559448242,,17.425607681274414,,2.77838134765625,,5.3046875,0.00019969326967839152,,22.853374481201172,,0.59375,,0.29749780893325806,,54.583683013916016,,0.30000001192092896,,1.3574999570846558,,1.0,,,,,,,,,
3,504,,57.27009963989258,,20.919891357421875,,19.718679428100586,,2.8966472148895264,,5.2734375,0.00019969326967839152,,24.710668563842773,,0.4765625,,0.30190640687942505,,58.718421936035156,,0.30000001192092896,,1.3574999570846558,,1.0,,,,,,,,,
